Time,Heart Rate,Respiration Rate,Location
3108,50,12,"[-54, -5]"
3109,64,12,"[18, 2]"
3110,60,10,"[-16, 33]"
3111,51,12,"[23, 89]"
3112,58,12,"[-4, -13]"
3113,52,12,"[-42, -13]"
3114,50,10,"[79, 0]"
3115,59,10,"[85, 40]"
3116,58,11,"[23, -30]"
3117,50,10,"[27, -40]"
3118,53,12,"[23, 58]"
3119,56,12,"[-15, -62]"
3120,50,11,"[14, 53]"
3121,60,11,"[-19, -90]"
3122,63,10,"[96, 36]"
3123,53,10,"[68, 20]"
3124,52,12,"[-3, 33]"
3125,60,11,"[23, -89]"
3126,64,10,"[100, -90]"
3127,60,12,"[30, 10]"
3128,62,11,"[-73, -47]"
3129,62,10,"[41, 48]"
3130,59,12,"[94, 72]"
3131,54,12,"[75, 18]"
3132,63,12,"[79, -38]"
3133,55,12,"[-39, -62]"
3134,53,11,"[84, -33]"
3135,60,10,"[99, 23]"
3136,58,11,"[84, 36]"
3137,63,10,"[-76, 82]"
3138,56,10,"[-51, 96]"
3139,55,12,"[-76, 62]"
3140,60,12,"[-75, -34]"
3141,60,10,"[85, 59]"
3142,61,12,"[98, -24]"
3143,61,12,"[-55, -17]"
3144,63,10,"[49, 72]"
3145,58,12,"[21, -17]"
3146,64,12,"[-25, 90]"
3147,59,12,"[0, 39]"
3148,58,10,"[-67, 10]"
3149,64,10,"[-67, 91]"
3150,58,12,"[-16, 85]"
3151,53,10,"[-45, -17]"
3152,60,10,"[-7, -83]"
3153,54,12,"[50, -100]"
3154,60,10,"[21, 27]"
3155,53,12,"[51, 95]"
3156,58,11,"[42, -71]"
3157,65,10,"[12, 55]"
3158,58,11,"[-27, -11]"
3159,60,11,"[-22, -98]"
3160,58,10,"[10, 37]"
3161,62,11,"[36, 6]"
3162,50,11,"[19, 55]"
3163,65,10,"[9, 5]"
3164,50,10,"[-30, -16]"
3165,53,12,"[-13, -67]"
3166,58,11,"[-26, 71]"
3167,65,11,"[-51, -87]"
3168,57,10,"[5, 88]"
3169,58,10,"[-62, 45]"
3170,51,11,"[36, -61]"
3171,50,10,"[-26, -79]"
3172,58,11,"[64, 77]"
3173,65,11,"[50, 0]"
3174,56,11,"[-22, 41]"
3175,57,12,"[36, 75]"
3176,51,12,"[-56, -13]"
3177,65,12,"[-2, -18]"
3178,54,12,"[27, 10]"
3179,50,12,"[-96, 10]"
3180,52,10,"[-96, -48]"
3181,57,12,"[-13, 42]"
3182,56,12,"[-58, -91]"
3183,50,10,"[-77, -31]"
3184,52,10,"[-72, 87]"
3185,58,12,"[-60, -29]"
3186,55,12,"[11, -4]"
3187,61,12,"[67, 46]"
3188,58,11,"[-24, -4]"
3189,64,11,"[-69, -60]"
3190,53,12,"[9, -19]"
3191,58,10,"[-33, -20]"
3192,60,11,"[91, 6]"
3193,60,11,"[-87, -99]"
3194,51,12,"[-51, 45]"
3195,60,10,"[-41, -47]"
3196,65,10,"[78, 3]"
3197,63,12,"[51, -19]"
3198,62,11,"[-93, 74]"
3199,58,11,"[82, 68]"
3200,60,10,"[-67, -22]"
3201,54,10,"[-57, 83]"
3202,61,12,"[75, -87]"
3203,58,11,"[97, 45]"
3204,55,10,"[91, 51]"
3205,60,12,"[3, -5]"
3206,58,11,"[49, 23]"
3207,65,10,"[-20, -57]"
3208,51,10,"[-45, -88]"
3209,50,12,"[23, -100]"
3210,62,10,"[69, 21]"
3211,59,10,"[-64, -57]"
3212,63,11,"[-26, 52]"
3213,64,12,"[-24, -11]"
3214,58,11,"[70, -98]"
3215,52,11,"[11, -9]"
3216,52,11,"[97, -40]"
3217,52,10,"[-76, -90]"
3218,61,10,"[78, 50]"
3219,50,10,"[86, 81]"
3220,54,11,"[16, 49]"
3221,64,12,"[-42, -59]"
3222,54,11,"[80, 13]"
3223,52,12,"[-94, -14]"
3224,52,11,"[61, 40]"
3225,53,12,"[48, -32]"
3226,50,10,"[-29, -15]"
3227,55,12,"[-17, -35]"
3228,63,11,"[5, 5]"
3229,64,10,"[90, 25]"
3230,53,10,"[67, 88]"
3231,62,12,"[45, 59]"
3232,59,11,"[-11, -21]"
3233,64,12,"[-64, 59]"
3234,52,11,"[-91, 58]"
3235,62,10,"[-32, -2]"
3236,63,10,"[-85, -27]"
3237,61,11,"[-23, -55]"
3238,65,11,"[-49, 36]"
3239,61,12,"[-81, 13]"
3240,50,10,"[-98, -72]"
3241,59,11,"[85, 9]"
3242,60,11,"[33, -12]"
3243,64,12,"[-82, -84]"
3244,54,10,"[-91, 8]"
3245,63,12,"[-3, -64]"
3246,58,11,"[97, 86]"
3247,63,10,"[-8, 82]"
3248,61,11,"[44, 8]"
3249,53,10,"[-64, -3]"
3250,50,11,"[-86, -65]"
3251,60,12,"[40, 21]"
3252,65,11,"[-32, 15]"
3253,57,10,"[65, -48]"
3254,53,12,"[-82, 93]"
3255,60,10,"[41, -87]"
3256,55,12,"[-76, -93]"
3257,61,11,"[-74, -88]"
3258,61,10,"[35, 26]"
3259,55,12,"[50, -23]"
3260,56,11,"[-8, -51]"
3261,56,12,"[-99, 0]"
3262,63,10,"[-17, 96]"
3263,61,11,"[52, -85]"
3264,56,11,"[4, 4]"
3265,51,11,"[78, -91]"
3266,53,11,"[-62, -24]"
3267,60,10,"[-44, -61]"
3268,57,10,"[-2, -96]"
3269,65,11,"[-34, 26]"
3270,63,10,"[4, 88]"
3271,60,10,"[89, -23]"
3272,52,10,"[-17, 66]"
3273,59,12,"[66, -11]"
3274,65,10,"[-51, 62]"
3275,58,10,"[97, -47]"
3276,51,12,"[2, -40]"
3277,59,10,"[-57, 77]"
3278,57,12,"[-4, -72]"
3279,52,11,"[-5, 25]"
3280,54,12,"[-40, 26]"
3281,63,11,"[-13, 12]"
3282,54,10,"[-96, 1]"
3283,52,10,"[-60, -81]"
3284,55,11,"[73, -13]"
3285,58,10,"[-82, 3]"
3286,64,11,"[-2, 44]"
3287,54,12,"[25, -96]"
3288,65,10,"[56, -9]"
3289,58,10,"[18, 17]"
3290,63,10,"[32, 22]"
3291,54,11,"[-20, -95]"
3292,62,11,"[89, -76]"
3293,53,10,"[47, 46]"
3294,61,10,"[90, 16]"
3295,54,11,"[-43, 10]"
3296,57,12,"[-93, 23]"
3297,61,10,"[-85, -20]"
3298,58,11,"[-58, 97]"
3299,61,10,"[-61, 53]"
3300,60,10,"[5, 67]"
3301,65,10,"[-71, 31]"
3302,60,10,"[74, 12]"
3303,57,11,"[59, -29]"
3304,55,12,"[96, 38]"
3305,63,11,"[-27, -42]"
3306,63,11,"[-1, -21]"
3307,61,12,"[-51, -54]"
3308,51,12,"[-65, 68]"
3309,51,10,"[-67, 35]"
3310,64,11,"[-61, 70]"
3311,56,11,"[-45, -67]"
3312,59,11,"[85, -3]"
3313,64,11,"[98, 17]"
3314,58,11,"[53, -48]"
3315,54,12,"[70, -27]"
3316,57,10,"[-2, -9]"
3317,58,12,"[34, 51]"
3318,62,10,"[37, 95]"
3319,65,12,"[16, -77]"
3320,61,12,"[61, 90]"
3321,62,10,"[-1, -6]"
3322,60,12,"[-20, -64]"
3323,52,11,"[72, 20]"
3324,54,10,"[18, 20]"
3325,59,12,"[-17, 51]"
3326,64,12,"[-6, -79]"
3327,58,10,"[-16, -66]"
3328,65,12,"[86, 58]"
3329,52,10,"[-94, -59]"
3330,57,11,"[-11, 45]"
3331,58,11,"[35, -41]"
3332,57,12,"[2, 43]"
3333,64,12,"[-47, 86]"
3334,64,12,"[63, 75]"
3335,61,12,"[55, 13]"
3336,52,12,"[-14, -48]"
3337,65,12,"[7, 92]"
3338,50,11,"[-78, 7]"
3339,54,12,"[100, -91]"
3340,62,10,"[34, -31]"
3341,64,11,"[41, -18]"
3342,51,10,"[-95, 3]"
3343,54,11,"[-65, -45]"
3344,58,12,"[-73, -69]"
3345,58,11,"[-44, -87]"
3346,52,12,"[84, 83]"
3347,57,12,"[64, -6]"
3348,65,10,"[-86, 99]"
3349,59,11,"[-36, -52]"
3350,51,10,"[28, -66]"
3351,53,12,"[-99, -6]"
3352,53,11,"[91, -79]"
3353,62,12,"[33, 13]"
3354,58,12,"[91, 36]"
3355,64,12,"[-75, 15]"
3356,53,11,"[-31, 68]"
3357,63,11,"[-45, 24]"
3358,51,10,"[85, -15]"
3359,59,11,"[0, 77]"
3360,56,11,"[-22, -60]"
3361,61,12,"[-14, 54]"
3362,62,11,"[-98, -12]"
3363,55,10,"[11, -40]"
3364,55,10,"[29, 96]"
3365,58,10,"[-50, 83]"
3366,65,10,"[-65, 48]"
3367,60,12,"[21, 27]"
3368,52,10,"[34, -9]"
3369,63,10,"[-38, -88]"
3370,62,10,"[91, 67]"
3371,63,12,"[49, -22]"
3372,53,10,"[-71, 83]"
3373,59,12,"[77, -72]"
3374,61,10,"[-59, -75]"
3375,65,12,"[46, -36]"
3376,52,10,"[8, -59]"
3377,65,10,"[-25, -55]"
3378,62,10,"[14, 43]"
3379,59,11,"[86, -33]"
3380,62,11,"[13, 33]"
3381,60,12,"[-60, 79]"
3382,55,10,"[39, 78]"
3383,60,12,"[87, 22]"
3384,50,10,"[-87, 16]"
3385,52,11,"[-70, 3]"
3386,64,10,"[-25, 49]"
3387,58,11,"[9, -100]"
3388,60,11,"[-92, -54]"
3389,64,10,"[-37, -45]"
3390,58,11,"[7, 60]"
3391,52,12,"[94, 42]"
3392,65,10,"[24, -1]"
3393,54,11,"[-75, -83]"
3394,51,12,"[9, -57]"
3395,61,11,"[-90, -14]"
3396,56,12,"[-28, 4]"
3397,62,12,"[-13, -45]"
3398,53,10,"[71, -19]"
3399,60,10,"[-16, 46]"
3400,52,11,"[69, -98]"
3401,50,10,"[5, -57]"
3402,60,11,"[-27, -45]"
3403,54,11,"[22, 23]"
3404,51,10,"[34, 22]"
3405,59,11,"[43, -89]"
3406,58,11,"[-18, 96]"
3407,59,12,"[25, -25]"
3408,52,12,"[78, 84]"
3409,50,10,"[-10, -55]"
3410,51,10,"[-1, 58]"
3411,55,11,"[-87, 76]"
3412,58,10,"[95, 87]"
3413,50,11,"[36, 2]"
3414,63,11,"[63, -27]"
3415,62,11,"[-2, -89]"
3416,62,10,"[-43, 71]"
3417,51,12,"[-31, -4]"
3418,52,12,"[-78, 63]"
3419,63,10,"[-68, -73]"
3420,62,12,"[29, 39]"
3421,59,12,"[17, -49]"
3422,56,10,"[54, 38]"
3423,57,12,"[-2, 55]"
3424,54,12,"[-34, 51]"
3425,52,12,"[80, -8]"
3426,64,12,"[39, -67]"
3427,54,11,"[97, 98]"
3428,54,12,"[-63, 2]"
3429,55,12,"[-95, 88]"
3430,55,12,"[-81, -26]"
3431,64,11,"[-33, 21]"
3432,59,12,"[83, 56]"
3433,64,12,"[10, 26]"
3434,63,11,"[99, -61]"
3435,51,11,"[-93, -90]"
3436,65,12,"[-57, 23]"
3437,58,11,"[41, 18]"
3438,55,10,"[-63, 39]"
3439,62,12,"[-74, 17]"
3440,57,12,"[25, 57]"
3441,55,11,"[-94, 85]"
3442,64,10,"[-71, 68]"
3443,52,10,"[35, 14]"
3444,56,11,"[24, 28]"
3445,64,11,"[-73, 54]"
3446,53,12,"[-45, -94]"
3447,62,11,"[76, -23]"
3448,54,12,"[43, -87]"
3449,50,10,"[-49, 0]"
3450,51,11,"[-27, 9]"
3451,51,11,"[91, -55]"
3452,51,11,"[72, -80]"
3453,52,12,"[-11, -61]"
3454,52,12,"[100, 93]"
3455,60,10,"[-3, 75]"
3456,64,11,"[24, -96]"
3457,57,11,"[-61, 12]"
3458,51,10,"[-66, -25]"
3459,57,11,"[-95, 1]"
3460,52,12,"[-50, 31]"
3461,52,10,"[-85, -75]"
3462,56,11,"[-6, -49]"
3463,50,11,"[-67, -55]"
3464,56,10,"[82, -40]"
3465,52,11,"[-70, -94]"
3466,61,12,"[-99, 52]"
3467,61,12,"[97, 51]"
3468,60,11,"[80, 41]"
3469,62,11,"[66, -44]"
3470,57,12,"[0, 74]"
3471,55,11,"[78, 17]"
3472,50,12,"[64, 65]"
3473,61,10,"[21, -26]"
3474,58,12,"[-78, 25]"
3475,58,11,"[-44, -62]"
3476,60,12,"[100, -58]"
3477,54,11,"[82, -88]"
3478,64,11,"[-19, 9]"
3479,54,11,"[-99, -99]"
3480,51,11,"[-34, 69]"
3481,53,11,"[15, -88]"
3482,51,10,"[8, 100]"
3483,57,12,"[43, 38]"
3484,65,10,"[15, 10]"
3485,64,12,"[-4, -50]"
3486,56,12,"[22, 68]"
3487,63,12,"[82, -99]"
3488,64,12,"[15, 36]"
3489,62,10,"[-11, -91]"
3490,51,12,"[-100, 4]"
3491,62,12,"[-50, 81]"
3492,54,12,"[-81, -98]"
3493,57,12,"[40, -75]"
3494,51,12,"[-76, -80]"
3495,58,11,"[-67, 4]"
3496,55,11,"[-57, -26]"
3497,60,10,"[55, 3]"
3498,62,11,"[2, -86]"
3499,60,11,"[-53, -76]"
3500,60,10,"[-18, -78]"
3501,55,11,"[97, -50]"
3502,57,12,"[25, -23]"
3503,60,11,"[47, -52]"
3504,51,11,"[29, -84]"
3505,61,12,"[56, 71]"
3506,58,11,"[-64, -41]"
3507,55,10,"[15, 38]"
3508,57,11,"[-7, -51]"
3509,59,12,"[-22, -98]"
3510,51,11,"[92, 7]"
3511,58,12,"[82, -72]"
3512,56,10,"[-61, 57]"
3513,50,11,"[-29, -25]"
3514,50,12,"[46, 6]"
3515,59,10,"[-89, 26]"
3516,56,11,"[2, 55]"
3517,56,11,"[97, -33]"
3518,59,10,"[25, -75]"
3519,54,10,"[52, 74]"
3520,51,10,"[-76, 89]"
3521,61,12,"[-88, 49]"
3522,55,12,"[11, -55]"
3523,58,11,"[81, -90]"
3524,52,11,"[-51, 39]"
3525,65,12,"[-84, 36]"
3526,50,11,"[-31, -42]"
3527,57,11,"[-1, -1]"
3528,57,11,"[-19, 44]"
3529,53,10,"[-30, 38]"
3530,56,10,"[86, -98]"
3531,62,12,"[60, 78]"
3532,53,12,"[-31, -15]"
3533,56,10,"[-77, 65]"
3534,53,11,"[-45, 15]"
3535,54,12,"[85, 15]"
3536,58,11,"[-99, 82]"
3537,63,10,"[72, 67]"
3538,65,10,"[-9, -4]"
3539,61,11,"[-90, 15]"
3540,65,12,"[-86, 47]"
3541,62,11,"[25, 40]"
3542,53,11,"[20, -64]"
3543,53,12,"[-53, 90]"
3544,65,10,"[-39, -76]"
3545,62,12,"[24, -17]"
3546,61,10,"[39, 17]"
3547,53,12,"[4, -77]"
3548,51,10,"[28, 27]"
3549,64,12,"[8, 27]"
3550,63,12,"[97, -44]"
3551,59,10,"[70, 47]"
3552,54,10,"[42, 0]"
3553,52,11,"[28, 94]"
3554,64,11,"[56, 93]"
3555,65,10,"[52, -13]"
3556,52,12,"[-69, 34]"
3557,53,10,"[-33, 46]"
3558,60,10,"[41, -97]"
3559,57,11,"[-65, -82]"
3560,58,11,"[40, -8]"
3561,59,12,"[-86, -45]"
3562,64,10,"[71, -70]"
3563,61,12,"[83, -66]"
3564,64,12,"[-40, 26]"
3565,64,11,"[7, 31]"
3566,50,10,"[-25, 63]"
3567,53,10,"[51, -8]"
3568,65,12,"[-29, -76]"
3569,52,11,"[59, -46]"
3570,52,12,"[26, -35]"
3571,54,11,"[-47, -36]"
3572,59,12,"[-23, 98]"
3573,65,11,"[94, 0]"
3574,62,12,"[-55, -41]"
3575,56,12,"[-53, -67]"
3576,51,12,"[53, -36]"
3577,57,10,"[-90, 29]"
3578,57,11,"[42, -90]"
3579,56,12,"[20, -38]"
3580,50,11,"[-26, 10]"
3581,65,12,"[6, -24]"
3582,50,11,"[-76, 74]"
3583,56,12,"[3, 49]"
3584,57,12,"[77, -24]"
3585,52,12,"[-37, 20]"
3586,54,12,"[-45, 65]"
3587,55,12,"[4, -86]"
3588,61,12,"[42, -5]"
3589,63,11,"[65, 36]"
3590,59,12,"[-24, -54]"
3591,55,12,"[20, 22]"
3592,51,11,"[99, -7]"
3593,55,12,"[-100, 15]"
3594,59,11,"[64, 69]"
3595,59,10,"[70, -2]"
3596,56,10,"[-3, 84]"
3597,50,11,"[35, -87]"
3598,51,11,"[19, -21]"
3599,65,11,"[-29, -83]"
3600,65,12,"[-37, -71]"
3601,53,12,"[12, 90]"
3602,55,10,"[16, -45]"
3603,52,10,"[59, 83]"
3604,63,11,"[96, 98]"
3605,56,10,"[-64, -54]"
3606,53,10,"[10, 66]"
3607,51,10,"[-85, 71]"
3608,54,10,"[-13, 40]"
3609,59,11,"[-2, -17]"
3610,60,12,"[-77, -89]"
3611,57,12,"[83, -22]"
3612,51,10,"[-67, -46]"
3613,53,11,"[-79, -51]"
3614,64,12,"[88, 43]"
3615,56,10,"[-14, -11]"
3616,51,10,"[-9, -41]"
3617,59,12,"[65, -7]"
3618,60,12,"[-3, -94]"
3619,55,10,"[87, 98]"
3620,54,10,"[76, 19]"
3621,60,12,"[-49, 2]"
3622,53,12,"[71, 73]"
3623,53,11,"[-9, -36]"
3624,50,12,"[18, -75]"
3625,54,11,"[-72, 15]"
3626,65,10,"[-76, 25]"
3627,54,10,"[75, -48]"
3628,51,10,"[73, -97]"
3629,54,11,"[-11, 41]"
3630,51,12,"[26, 25]"
3631,57,11,"[-51, -2]"
3632,51,12,"[-37, 9]"
3633,51,12,"[-12, -21]"
3634,55,10,"[-40, 67]"
3635,55,10,"[-83, 42]"
3636,52,10,"[-75, 69]"
3637,60,11,"[-10, 15]"
3638,60,12,"[-66, -48]"
3639,53,11,"[79, -88]"
3640,56,12,"[-94, -67]"
3641,55,11,"[15, 93]"
3642,62,12,"[4, -88]"
3643,55,10,"[64, -60]"
3644,61,11,"[-33, -41]"
3645,55,12,"[-48, -15]"
3646,60,12,"[35, -18]"
3647,55,10,"[78, 51]"
3648,62,12,"[-34, -16]"
3649,60,12,"[16, -16]"
3650,51,12,"[-14, -87]"
3651,65,12,"[83, 15]"
3652,65,12,"[-44, 73]"
3653,59,12,"[-81, -22]"
3654,59,12,"[2, -78]"
3655,53,11,"[-92, 91]"
3656,55,12,"[-89, 57]"
3657,55,11,"[41, -49]"
3658,57,10,"[-12, 0]"
3659,64,11,"[-51, 95]"
3660,60,11,"[85, 62]"
3661,62,10,"[78, -70]"
3662,59,10,"[86, -29]"
3663,54,11,"[81, -99]"
3664,52,11,"[-45, 84]"
3665,54,10,"[75, 9]"
3666,63,12,"[-51, -87]"
3667,59,12,"[48, 0]"
3668,57,11,"[24, -61]"
3669,50,10,"[-92, 90]"
3670,57,10,"[-60, 23]"
3671,52,10,"[86, 75]"
3672,64,12,"[-55, -55]"
3673,60,11,"[-92, -80]"
3674,51,12,"[19, -100]"
3675,60,10,"[2, -77]"
3676,58,11,"[-54, -39]"
3677,57,11,"[17, 89]"
3678,51,10,"[44, -66]"
3679,58,10,"[71, 89]"
3680,62,12,"[35, 41]"
3681,60,10,"[-58, -59]"
3682,61,11,"[-40, -66]"
3683,55,11,"[40, 70]"
3684,58,11,"[-66, -65]"
3685,62,11,"[4, -20]"
3686,51,12,"[25, 44]"
3687,55,10,"[-98, 12]"
3688,62,10,"[88, -55]"
3689,57,10,"[-1, -69]"
3690,63,10,"[-56, 41]"
3691,54,10,"[-40, -85]"
3692,53,10,"[-63, -53]"
3693,57,12,"[-31, 37]"
3694,61,11,"[-39, -20]"
3695,62,11,"[-15, -15]"
3696,50,12,"[77, -53]"
3697,63,11,"[48, 49]"
3698,61,12,"[95, -2]"
3699,51,10,"[62, 50]"
3700,58,10,"[84, -43]"
3701,57,11,"[-7, -51]"
3702,64,11,"[2, -77]"
3703,65,10,"[-2, -13]"
3704,64,11,"[12, -7]"
3705,63,10,"[-24, 35]"
3706,65,10,"[24, 52]"
3707,63,12,"[93, -92]"
3708,62,12,"[-46, 92]"
3709,52,10,"[17, -17]"
3710,65,11,"[-36, 12]"
3711,58,12,"[-81, -96]"
3712,60,11,"[-86, -18]"
3713,57,11,"[70, -40]"
3714,60,12,"[64, 16]"
3715,55,10,"[58, 58]"
3716,51,10,"[-69, -68]"
3717,63,10,"[94, -44]"
3718,59,11,"[45, -98]"
3719,52,11,"[59, 15]"
3720,56,10,"[81, 48]"
3721,56,12,"[-6, 82]"
3722,60,12,"[23, 26]"
3723,58,11,"[-10, 8]"
3724,62,12,"[-68, 100]"
3725,58,11,"[-95, 26]"
3726,52,11,"[90, 11]"
3727,56,12,"[23, 35]"
3728,65,11,"[95, -98]"
3729,55,12,"[-34, -44]"
3730,56,10,"[-83, -24]"
3731,57,12,"[23, -64]"
3732,52,10,"[34, -25]"
3733,65,12,"[73, -26]"
3734,50,10,"[94, 64]"
3735,57,12,"[-45, 28]"
3736,65,12,"[4, 2]"
3737,64,10,"[70, -5]"
3738,62,10,"[-46, -52]"
3739,61,10,"[-97, -100]"
3740,60,12,"[-70, 44]"
3741,59,12,"[10, 38]"
3742,63,11,"[68, 96]"
3743,56,11,"[59, -92]"
3744,61,10,"[75, -69]"
3745,55,10,"[74, 0]"
3746,61,12,"[-92, 15]"
3747,65,11,"[98, 59]"
3748,59,12,"[-17, 10]"
3749,62,10,"[-77, -68]"
3750,58,11,"[-91, -76]"
3751,57,12,"[61, 22]"
3752,63,12,"[76, -77]"
3753,59,11,"[-12, 30]"
3754,56,10,"[71, -36]"
3755,63,11,"[48, 39]"
3756,55,10,"[54, -58]"
3757,62,12,"[-35, 63]"
3758,61,12,"[67, -47]"
3759,63,10,"[-2, 56]"
3760,50,11,"[-22, 29]"
3761,60,10,"[90, -18]"
3762,58,12,"[83, 44]"
3763,58,12,"[36, 8]"
3764,63,11,"[-94, 37]"
3765,64,11,"[83, -41]"
3766,53,12,"[69, -79]"
3767,62,11,"[-32, -97]"
3768,58,11,"[80, -32]"
3769,52,12,"[98, 52]"
3770,60,12,"[56, -85]"
3771,64,10,"[70, 76]"
3772,54,11,"[32, 21]"
3773,61,10,"[43, 75]"
3774,63,11,"[84, -27]"
3775,50,10,"[-26, 69]"
3776,58,11,"[-23, -1]"
3777,51,12,"[-14, 24]"
3778,59,10,"[-39, -90]"
3779,62,12,"[-83, 55]"
3780,61,11,"[64, 28]"
3781,56,10,"[47, 79]"
3782,53,12,"[-56, -40]"
3783,54,11,"[-78, -61]"
3784,52,12,"[-1, -11]"
3785,65,10,"[24, 56]"
3786,61,11,"[50, 82]"
3787,55,10,"[31, 33]"
3788,62,11,"[45, -8]"
3789,51,11,"[1, 84]"
3790,60,12,"[-31, 51]"
3791,54,12,"[35, 42]"
3792,57,10,"[33, -68]"
3793,52,10,"[-83, -43]"
3794,51,11,"[-71, -86]"
3795,53,11,"[56, 82]"
3796,54,10,"[49, 65]"
3797,62,10,"[-84, -85]"
3798,53,11,"[43, 47]"
3799,63,11,"[-81, -82]"
3800,56,11,"[98, 82]"
3801,61,10,"[-21, 13]"
3802,50,12,"[-93, -24]"
3803,57,11,"[-79, -89]"
3804,63,12,"[34, 26]"
3805,62,10,"[49, -34]"
3806,62,12,"[82, -77]"
3807,51,11,"[46, 73]"
3808,57,12,"[-17, -22]"
3809,59,12,"[77, 20]"
3810,57,12,"[-21, -1]"
3811,51,10,"[-14, -65]"
3812,60,10,"[44, 40]"
3813,50,11,"[50, 89]"
3814,64,10,"[75, 79]"
3815,63,11,"[56, -47]"
3816,50,10,"[-72, -28]"
3817,58,12,"[99, 69]"
3818,62,11,"[-74, 63]"
3819,52,12,"[45, 53]"
3820,63,12,"[63, -53]"
3821,65,10,"[-53, 76]"
3822,61,10,"[-74, 13]"
3823,54,11,"[-9, -86]"
3824,65,10,"[-80, 35]"
3825,57,12,"[68, -3]"
3826,56,12,"[-42, 85]"
3827,57,12,"[-89, 90]"
3828,55,10,"[7, 32]"
3829,57,11,"[-84, 35]"
3830,57,10,"[43, -31]"
3831,60,12,"[-90, 19]"
3832,62,11,"[94, -21]"
3833,63,11,"[66, -18]"
3834,54,12,"[65, 17]"
3835,61,11,"[-70, 52]"
3836,58,10,"[-29, 95]"
3837,52,10,"[-72, 77]"
3838,63,11,"[4, -56]"
3839,59,12,"[-37, -20]"
3840,63,12,"[60, 10]"
3841,56,12,"[5, -71]"
3842,56,11,"[60, 39]"
3843,53,12,"[75, -2]"
3844,51,10,"[-82, 94]"
3845,61,10,"[-82, 40]"
3846,65,11,"[-72, -92]"
3847,59,11,"[56, 43]"
3848,59,11,"[36, -66]"
3849,59,12,"[89, 65]"
3850,58,11,"[-19, -14]"
3851,56,11,"[87, 54]"
3852,56,12,"[10, -70]"
3853,64,10,"[-96, 91]"
3854,55,10,"[-61, -22]"
3855,53,10,"[20, 74]"
3856,53,12,"[84, 50]"
3857,50,12,"[-12, 67]"
3858,62,11,"[95, 93]"
3859,56,10,"[-11, 69]"
3860,51,10,"[20, 41]"
3861,53,12,"[5, -31]"
3862,54,11,"[24, 95]"
3863,59,10,"[-68, 39]"
3864,59,12,"[-43, 64]"
3865,60,12,"[-62, 43]"
3866,62,10,"[65, -5]"
3867,54,11,"[-17, 28]"
3868,58,12,"[16, 59]"
3869,59,11,"[-98, -66]"
3870,57,10,"[-22, 69]"
3871,59,10,"[-65, 3]"
3872,65,12,"[-96, -85]"
3873,55,12,"[25, 89]"
3874,53,10,"[-88, 75]"
3875,58,11,"[-19, 33]"
3876,53,12,"[1, 100]"
3877,58,12,"[10, -73]"
3878,65,10,"[-74, -64]"
3879,61,11,"[-50, 3]"
3880,59,10,"[-58, 97]"
3881,61,11,"[21, -29]"
3882,64,11,"[80, -38]"
3883,57,11,"[-81, -95]"
3884,63,10,"[-80, -25]"
3885,59,11,"[-22, -60]"
3886,61,12,"[32, 60]"
3887,53,12,"[-42, 43]"
3888,51,12,"[27, 93]"
3889,52,12,"[-21, -46]"
3890,63,11,"[49, -27]"
3891,55,11,"[-64, -50]"
3892,64,10,"[29, 40]"
3893,60,11,"[27, 93]"
3894,59,12,"[36, -93]"
3895,52,10,"[-92, 66]"
3896,55,10,"[-56, 7]"
3897,59,11,"[-20, -13]"
3898,57,12,"[75, 39]"
3899,53,12,"[99, -92]"
3900,54,10,"[-38, -90]"
3901,62,12,"[-60, -85]"
3902,65,12,"[-9, 20]"
3903,56,12,"[-9, -11]"
3904,60,11,"[72, -99]"
3905,50,11,"[-77, 57]"
3906,57,11,"[-1, -90]"
3907,64,11,"[76, -61]"
3908,53,10,"[-2, 12]"
3909,53,10,"[35, 48]"
3910,51,12,"[14, 11]"
3911,61,11,"[82, 77]"
3912,61,12,"[45, -20]"
3913,58,12,"[30, -67]"
3914,61,11,"[61, 59]"
3915,65,11,"[-8, -65]"
3916,52,10,"[-8, 49]"
3917,65,12,"[-80, 38]"
3918,65,11,"[15, -96]"
3919,57,12,"[-35, 72]"
3920,63,12,"[3, 21]"
3921,53,12,"[-3, 83]"
3922,56,10,"[100, 73]"
3923,59,12,"[-3, -7]"
3924,62,10,"[-77, 61]"
3925,64,11,"[100, -96]"
3926,57,11,"[-22, -54]"
3927,57,11,"[12, -30]"
3928,56,11,"[-79, 50]"
3929,62,10,"[83, -68]"
3930,58,11,"[80, 93]"
3931,53,12,"[-3, 35]"
3932,62,10,"[49, -7]"
3933,56,10,"[-45, -90]"
3934,52,10,"[60, -14]"
3935,52,12,"[-19, -69]"
3936,62,11,"[1, 73]"
3937,50,11,"[-97, 84]"
3938,51,10,"[70, -26]"
3939,53,10,"[-47, 58]"
3940,65,12,"[-70, -3]"
3941,59,10,"[18, -32]"
3942,52,11,"[58, -15]"
3943,61,11,"[40, 54]"
3944,62,10,"[74, 68]"
3945,60,11,"[-3, -7]"
3946,56,11,"[19, 0]"
3947,51,12,"[-24, 65]"
3948,64,10,"[-80, -94]"
3949,53,12,"[38, 3]"
3950,61,10,"[-1, -95]"
3951,64,11,"[92, 93]"
3952,55,10,"[65, -65]"
3953,56,10,"[59, 47]"
3954,56,12,"[90, 21]"
